x_ch,y_ch,Qx,Qy,Qz,Int
48,50,0.28806638043382593,1.1828523984268031,-0.22749640815569414,0
48,51,0.2819726883229454,1.1705634731133614,-0.22738057261834177,0
48,52,0.2759484512128769,1.1582563559722985,-0.22725883142670322,0
48,53,0.2699939346142277,1.1459321029733474,-0.22713121339451273,0
48,54,0.2641093865734878,1.1335917706637701,-0.22699774863777303,0
48,55,0.25829503767666795,1.1212364157408956,-0.22685846855533506,0
48,56,0.25255110105384704,1.1088670946219281,-0.22671340580874547,0
48,57,0.24687777239736208,1.0964848630201232,-0.2265625943013867,0
48,58,0.24127522999818796,1.0840907755218723,-0.2264060691569358,0
48,59,0.2357436347823172,1.0716858851665165,-0.22624386669716748,0
48,60,0.23028313036714865,1.059271243033436,-0.22607602441912844,0
48,61,0.22489384312424265,1.0468478978309577,-0.225902580971711,0
48,62,0.21957588225389957,1.0344168954916313,-0.22572357613165273,0
48,63,0.21432933987338076,1.0219792787675033,-0.22553905077899108,0
49,0,0.6715607477102243,1.7514904439212842,-0.2391009635954327,0
49,1,0.662687266302179,1.7413258676515397,-0.239296409282799,0
49,2,0.6538509910481811,1.73110007982541,-0.23948600733911138,0
49,3,0.6450528173066563,1.7208136199515138,-0.23966971450237867,0
49,4,0.6362936358085212,1.7104670442531642,-0.23984748867844458,0
49,5,0.6275743322624625,1.700060925568323,-0.24001928896694133,0
49,6,0.6188957869620357,1.689595853236824,-0.2401850756866665,0
49,7,0.6102588743827586,1.6790724329857767,-0.24034481040035366,0
49,8,0.6016644627919381,1.6684912867858657,-0.2404984559388064,0
49,9,0.5931134138530401,1.657853052711289,-0.24064597642436802,0
49,10,0.5846065822346067,1.6471583847833244,-0.24078733729369758,0
49,11,0.5761448152191737,1.6364079527984359,-0.2409225053198252,0
49,12,0.567728952314916,1.625602442149102,-0.24105144863345923,0
49,13,0.5593598248745697,1.6147425536355513,-0.24117413674351937,0
49,14,0.5510382557098059,1.6038290032574878,-0.24129054055687,0
49,15,0.5427650587183384,1.592862522004907,-0.24140063239722903,0
49,16,0.5345410385037543,1.5818438556298133,-0.24150438602322893,0
49,17,0.5263669900126264,1.570773764412479,-0.2416017766456061,0
49,18,0.5182436981679861,1.559653022914972,-0.24169278094349853,0
49,19,0.5101719375073448,1.5484824197201306,-0.2417773770798289,0
49,20,0.502152471833448,1.5372627571696285,-0.24185554471575504,0
49,21,0.49418605386321035,1.5259948510811228,-0.24192726502416814,0
49,22,0.4862734248866549,1.5146795304626721,-0.24199252070222174,0
49,23,0.4784153144331289,1.503317637215332,-0.24205129598287523,0
49,24,0.47061243994297586,1.4919100258257458,-0.2421035766454366,0
49,25,0.46286550644557467,1.4804575630487307,-0.24214935002509078,0
49,26,0.4551752062501113,1.4689611275825882,-0.24218860502140127,0
49,27,0.4475422186336222,1.45742160973532,-0.24222133210577368,0
49,28,0.4399672095508653,1.4458399110817481,-0.24224752332787136,0
49,29,0.4324508313423725,1.4342169441124497,-0.24226717232097503,0
49,30,0.42499372245796296,1.4225536318754166,-0.2422802743062785,0
49,31,0.4175965071811665,1.4108509076113478,-0.24228682609611604,0
49,32,0.4102597953745648,1.3991097143771185,-0.24228682609611604,0
49,33,0.4029841822242237,1.3873310046710685,-0.2422802743062785,0
49,34,0.3957702479986769,1.3755157400419193,-0.24226717232097503,0
49,35,0.3886185578206427,1.3636648906995106,-0.24224752332787136,0
49,36,0.3815296614432886,1.3517794351146222,-0.24222133210577368,0
49,37,0.37450409304013776,1.3398603596178873,-0.24218860502140127,0
49,38,0.3675423710058898,1.3279086579877912,-0.24214935002509078,0
49,39,0.3606449977672459,1.3159253310432177,-0.2421035766454366,0
49,40,0.3538124596064667,1.3039113862196245,-0.24205129598287523,0
49,41,0.34704522649220637,1.2918678371570422,-0.24199252070222174,0
49,42,0.3403437519276271,1.2797957032662453,-0.24192726502416814,0
49,43,0.3337084728021513,1.267696009309475,-0.24185554471575504,0
49,44,0.32713980926413244,1.2555697849684293,-0.2417773770798289,0
49,45,0.32063816459625416,1.243418064411344,-0.24169278094349853,0
49,46,0.31420392511002904,1.2312418858609817,-0.2416017766456061,0
49,47,0.3078374600430256,1.2190422911617134,-0.24150438602322893,0
49,48,0.3015391214788328,1.2068203253411411,-0.24140063239722903,0
49,49,0.2953092442733909,1.1945770361780887,-0.24129054055687,0
49,50,0.289148145987689,1.182313473762406,-0.24117413674351937,0
49,51,0.2830561268413807,1.1700306900647774,-0.24105144863345923,0
49,52,0.2770334696754948,1.1577297384974372,-0.2409225053198252,0
49,53,0.27108043992242203,1.1454116734839772,-0.24078733729369758,0
49,54,0.2651972855940916,1.133077550028247,-0.24064597642436802,0
49,55,0.2593842372746953,1.120728423282344,-0.2404984559388064,0
49,56,0.25364150813160125,1.108365348118241,-0.24034481040035366,0
